Order_ID;Order Date;Order_YearQuarter;Order_YearMonth;Retailer_ID;Product_SKU;Product_Price;Product_Cost;Order_Quantity;Sales_Amount;Cost_of_Goods_Sold;Profit;Profit_Margin
5763;26/09/2022;2022Q3;202209;386;MSH06-34-Blue;£43,00;£21,06;49;£2107,00;£1031,94; £1075,06 ;51%
5764;26/09/2022;2022Q3;202209;244;WH07-XS-Purple;£40,00;£15,65;19;£760,00;£297,35; £462,65 ;61%
5765;27/09/2022;2022Q3;202209;97;MS03-L-Orange;£15,00;£4,83;26;£390,00;£125,58; £264,42 ;68%
5766;27/09/2022;2022Q3;202209;163;MSH01-36-Blue;£40,00;£17,05;49;£1960,00;£835,45; £1124,55 ;57%
5767;27/09/2022;2022Q3;202209;421;MS05-M-Purple;£24,00;£8,85;16;£384,00;£141,60; £242,40 ;63%
5768;28/09/2022;2022Q3;202209;34;MJ02-L-Green;£49,00;£23,64;13;£637,00;£307,32; £329,68 ;52%
5769;28/09/2022;2022Q3;202209;241;WB01-L-Purple;£29,00;£15,37;38;£1102,00;£584,06; £517,94 ;47%
5770;28/09/2022;2022Q3;202209;444;MH09-S-Red;£25,00;£16,17;26;£650,00;£420,42; £229,58 ;35%
5771;28/09/2022;2022Q3;202209;621;MP02-34-Red;£52,00;£17,68;16;£832,00;£282,88; £549,12 ;66%
5772;28/09/2022;2022Q3;202209;420;MS11-XS-Green;£14,00;£5,32;3;£42,00;£15,96; £26,04 ;62%
5773;28/09/2022;2022Q3;202209;288;MS08-S-Pink;£12,00;£3,84;20;£240,00;£76,80; £163,20 ;68%
5774;29/09/2022;2022Q3;202209;169;MH08-S-Pink;£29,00;£15,95;19;£551,00;£303,05; £247,95 ;45%
5775;29/09/2022;2022Q3;202209;210;MH07-M-Black;£23,00;£16,32;20;£460,00;£326,40; £133,60 ;29%
5776;29/09/2022;2022Q3;202209;490;MJ01-L-Yellow;£48,00;£20,48;24;£1152,00;£491,52; £660,48 ;57%
5777;29/09/2022;2022Q3;202209;465;MH13-L-Blue;£35,00;£12,76;31;£1085,00;£395,56; £689,44 ;64%
5778;29/09/2022;2022Q3;202209;725;WH01-L-Green;£44,00;£15,80;27;£1188,00;£426,60; £761,40 ;64%
5779;29/09/2022;2022Q3;202209;263;MH13-S-Green;£33,00;£19,50;1;£33,00;£19,50; £13,50 ;41%
5780;29/09/2022;2022Q3;202209;649;MS05-S-Purple;£25,00;£4,06;45;£1125,00;£182,70; £942,30 ;84%
5781;29/09/2022;2022Q3;202209;502;WB05-S-Pink;£12,00;£6,35;40;£480,00;£254,00; £226,00 ;47%
5782;30/09/2022;2022Q3;202209;37;MP05-34-Black;£41,00;£18,89;48;£1968,00;£906,72; £1061,28 ;54%
5783;30/09/2022;2022Q3;202209;512;MT01-XL-Orange;£19,00;£6,53;40;£760,00;£261,20; £498,80 ;66%
5784;30/09/2022;2022Q3;202209;178;MP03-33-Red;£51,00;£17,38;11;£561,00;£191,18; £369,82 ;66%
5785;30/09/2022;2022Q3;202209;68;MH06-M-Black;£31,00;£16,24;50;£1550,00;£812,00; £738,00 ;48%
5786;30/09/2022;2022Q3;202209;35;MS09-XS-Black;£22,00;£7,15;40;£880,00;£286,00; £594,00 ;68%
5787;30/09/2022;2022Q3;202209;685;MJ04-L-Black;£58,00;£20,37;30;£1740,00;£611,10; £1128,90 ;65%
5788;30/09/2022;2022Q3;202209;382;MSH09-33-Black;£39,00;£19,30;17;£663,00;£328,10; £334,90 ;51%
5789;30/09/2022;2022Q3;202209;547;WB01-XL-Black;£30,00;£10,26;17;£510,00;£174,42; £335,58 ;66%
5790;30/09/2022;2022Q3;202209;288;WH01-XS-Green;£34,00;£17,16;40;£1360,00;£686,40; £673,60 ;50%
5791;30/09/2022;2022Q3;202209;539;MS02-L-Blue;£14,00;£7,06;39;£546,00;£275,34; £270,66 ;50%
5792;30/09/2022;2022Q3;202209;421;WH04-XS-Purple;£36,00;£13,55;22;£792,00;£298,10; £493,90 ;62%
5793;30/09/2022;2022Q3;202209;638;MSH07-36-Blue;£43,00;£14,94;47;£2021,00;£702,18; £1318,82 ;65%
5794;01/10/2022;2022Q4;202210;132;MS10-L-Black;£9,00;£3,80;2;£18,00;£7,60; £10,40 ;58%
5795;01/10/2022;2022Q4;202210;97;WH02-S-Green;£42,00;£12,18;46;£1932,00;£560,28; £1371,72 ;71%
5796;01/10/2022;2022Q4;202210;67;MS10-XL-Black;£7,00;£5,03;15;£105,00;£75,45; £29,55 ;28%
5797;01/10/2022;2022Q4;202210;311;MSH12-33-Red;£33,00;£14,58;7;£231,00;£102,06; £128,94 ;56%
5798;01/10/2022;2022Q4;202210;142;MJ10-XS-Red;£46,00;£21,74;3;£138,00;£65,22; £72,78 ;53%
5799;02/10/2022;2022Q4;202210;566;MSH12-32-Black;£25,00;£14,43;25;£625,00;£360,75; £264,25 ;42%
5800;02/10/2022;2022Q4;202210;205;WH04-XS-Purple;£29,00;£13,55;6;£174,00;£81,30; £92,70 ;53%
5801;02/10/2022;2022Q4;202210;403;MJ08-S-Pink;£57,00;£34,77;9;£513,00;£312,93; £200,07 ;39%
5802;02/10/2022;2022Q4;202210;48;MS02-XS-Blue;£9,00;£7,56;12;£108,00;£90,72; £17,28 ;16%
5803;03/10/2022;2022Q4;202210;190;MT01-M-Gray;£22,00;£10,05;7;£154,00;£70,35; £83,65 ;54%
5804;03/10/2022;2022Q4;202210;4;WH08-XS-White;£26,00;£16,96;39;£1014,00;£661,44; £352,56 ;35%
5805;03/10/2022;2022Q4;202210;151;MSH06-36-Red;£42,00;£15,28;43;£1806,00;£657,04; £1148,96 ;64%
5806;03/10/2022;2022Q4;202210;282;WB01-S-Gray;£19,00;£7,89;38;£722,00;£299,82; £422,18 ;58%
5807;03/10/2022;2022Q4;202210;208;WH07-S-Gray;£20,00;£11,11;38;£760,00;£422,18; £337,82 ;44%
5808;04/10/2022;2022Q4;202210;402;MJ09-XS-Yellow;£50,00;£30,30;18;£900,00;£545,40; £354,60 ;39%
5809;04/10/2022;2022Q4;202210;28;MSH06-32-Gray;£42,00;£17,77;29;£1218,00;£515,33; £702,67 ;58%
5810;04/10/2022;2022Q4;202210;156;MJ08-L-Gray;£50,00;£29,69;41;£2050,00;£1217,29; £832,71 ;41%
5811;04/10/2022;2022Q4;202210;666;WH03-M-Purple;£33,00;£20,46;21;£693,00;£429,66; £263,34 ;38%
5812;04/10/2022;2022Q4;202210;159;MS01-XL-Yellow;£8,00;£3,85;39;£312,00;£150,15; £161,85 ;52%
5813;05/10/2022;2022Q4;202210;533;MS03-S-Gray;£24,00;£14,40;17;£408,00;£244,80; £163,20 ;40%
5814;05/10/2022;2022Q4;202210;470;WH10-L-Blue;£42,00;£15,67;35;£1470,00;£548,45; £921,55 ;63%
5815;05/10/2022;2022Q4;202210;137;MP08-32-Green;£31,00;£10,53;3;£93,00;£31,59; £61,41 ;66%
5816;05/10/2022;2022Q4;202210;371;MSH09-32-Blue;£40,00;£14,80;22;£880,00;£325,60; £554,40 ;63%
5817;06/10/2022;2022Q4;202210;301;MP03-34-Blue;£43,00;£18,00;9;£387,00;£162,00; £225,00 ;58%
5818;06/10/2022;2022Q4;202210;532;MT07-XS-Gray;£22,00;£8,49;4;£88,00;£33,96; £54,04 ;61%
5819;06/10/2022;2022Q4;202210;311;MS07-XL-White;£25,00;£8,92;42;£1050,00;£374,64; £675,36 ;64%
5820;06/10/2022;2022Q4;202210;618;MT11-XL-Blue;£15,00;£7,14;39;£585,00;£278,46; £306,54 ;52%
5821;06/10/2022;2022Q4;202210;641;WB05-XL-Black;£13,00;£5,58;1;£13,00;£5,58; £7,42 ;57%
5822;06/10/2022;2022Q4;202210;690;MJ01-S-Orange;£58,00;£17,90;43;£2494,00;£769,70; £1724,30 ;69%
5823;06/10/2022;2022Q4;202210;699;MH12-XL-Blue;£40,00;£18,00;1;£40,00;£18,00; £22,00 ;55%
5824;06/10/2022;2022Q4;202210;83;MSH11-33-Blue;£30,00;£10,80;10;£300,00;£108,00; £192,00 ;64%
5825;06/10/2022;2022Q4;202210;730;MH07-L-Green;£25,00;£13,00;40;£1000,00;£520,00; £480,00 ;48%
5826;06/10/2022;2022Q4;202210;75;MS11-XL-Green;£12,00;£3,64;25;£300,00;£91,00; £209,00 ;70%
5827;06/10/2022;2022Q4;202210;292;WH02-S-Pink;£37,00;£20,42;16;£592,00;£326,72; £265,28 ;45%
5828;06/10/2022;2022Q4;202210;748;MH13-XL-Green;£27,00;£8,37;21;£567,00;£175,77; £391,23 ;69%
5829;07/10/2022;2022Q4;202210;141;MH04-XS-Yellow;£38,00;£9,50;15;£570,00;£142,50; £427,50 ;75%
5830;07/10/2022;2022Q4;202210;98;MJ11-L-Green;£60,00;£37,20;39;£2340,00;£1450,80; £889,20 ;38%
5831;07/10/2022;2022Q4;202210;562;WH04-M-Orange;£21,00;£8,61;7;£147,00;£60,27; £86,73 ;59%
5832;07/10/2022;2022Q4;202210;628;MS06-S-Green;£6,00;£4,96;24;£144,00;£119,04; £24,96 ;17%
5833;07/10/2022;2022Q4;202210;216;WH07-L-Purple;£45,00;£18,13;22;£990,00;£398,86; £591,14 ;60%
5834;07/10/2022;2022Q4;202210;287;MS02-M-Blue;£10,00;£7,95;4;£40,00;£31,80; £8,20 ;21%
5835;07/10/2022;2022Q4;202210;734;MP05-34-Blue;£43,00;£24,08;43;£1849,00;£1035,44; £813,56 ;44%
5836;08/10/2022;2022Q4;202210;17;MJ11-M-Red;£63,00;£37,17;49;£3087,00;£1821,33; £1265,67 ;41%
5837;08/10/2022;2022Q4;202210;160;MJ08-L-Blue;£40,00;£10,80;1;£40,00;£10,80; £29,20 ;73%
5838;08/10/2022;2022Q4;202210;379;WB04-XS-Yellow;£23,00;£10,04;46;£1058,00;£461,84; £596,16 ;56%
5839;09/10/2022;2022Q4;202210;370;MH09-S-Green;£26,00;£13,78;18;£468,00;£248,04; £219,96 ;47%
5840;09/10/2022;2022Q4;202210;393;MP10-32-Black;£45,00;£19,31;11;£495,00;£212,41; £282,59 ;57%
5841;09/10/2022;2022Q4;202210;381;MP10-36-Green;£53,00;£19,74;33;£1749,00;£651,42; £1097,58 ;63%
5842;09/10/2022;2022Q4;202210;238;MJ12-M-Orange;£63,00;£24,65;8;£504,00;£197,20; £306,80 ;61%
5843;09/10/2022;2022Q4;202210;616;MS10-XL-Blue;£10,00;£6,44;15;£150,00;£96,60; £53,40 ;36%
5844;10/10/2022;2022Q4;202210;378;MH11-L-White;£30,00;£14,33;26;£780,00;£372,58; £407,42 ;52%
5845;10/10/2022;2022Q4;202210;119;MJ03-S-Black;£48,00;£22,88;25;£1200,00;£572,00; £628,00 ;52%
5846;11/10/2022;2022Q4;202210;359;MT01-L-Red;£15,00;£5,33;6;£90,00;£31,98; £58,02 ;64%
5847;11/10/2022;2022Q4;202210;614;WH09-S-Green;£28,00;£13,65;21;£588,00;£286,65; £301,35 ;51%
5848;12/10/2022;2022Q4;202210;161;MT08-L-Green;£15,00;£6,75;13;£195,00;£87,75; £107,25 ;55%
5849;12/10/2022;2022Q4;202210;332;MH06-XL-Black;£29,00;£17,50;12;£348,00;£210,00; £138,00 ;40%
5850;12/10/2022;2022Q4;202210;36;MS08-XL-Red;£22,00;£5,91;43;£946,00;£254,13; £691,87 ;73%
5851;13/10/2022;2022Q4;202210;518;MP05-32-Blue;£47,00;£19,45;37;£1739,00;£719,65; £1019,35 ;59%
5852;13/10/2022;2022Q4;202210;544;MS05-L-Blue;£18,00;£6,66;29;£522,00;£193,14; £328,86 ;63%
5853;13/10/2022;2022Q4;202210;593;MH09-S-Red;£40,00;£16,17;17;£680,00;£274,89; £405,11 ;60%
5854;13/10/2022;2022Q4;202210;379;MH10-S-Blue;£32,00;£15,68;30;£960,00;£470,40; £489,60 ;51%
5855;14/10/2022;2022Q4;202210;12;MS07-L-White;£21,00;£4,48;42;£882,00;£188,16; £693,84 ;79%
5856;14/10/2022;2022Q4;202210;136;MH03-S-Blue;£40,00;£20,22;13;£520,00;£262,86; £257,14 ;49%
5857;14/10/2022;2022Q4;202210;665;MH05-L-White;£30,00;£13,41;19;£570,00;£254,79; £315,21 ;55%
5858;15/10/2022;2022Q4;202210;183;WH07-L-Purple;£42,00;£18,13;46;£1932,00;£833,98; £1098,02 ;57%
5859;15/10/2022;2022Q4;202210;196;WH04-M-Purple;£26,00;£11,64;16;£416,00;£186,24; £229,76 ;55%
5860;15/10/2022;2022Q4;202210;393;MH10-XS-Red;£28,00;£16,69;14;£392,00;£233,66; £158,34 ;40%
5861;15/10/2022;2022Q4;202210;701;WB02-M-Blue;£19,00;£16,27;6;£114,00;£97,62; £16,38 ;14%
5862;15/10/2022;2022Q4;202210;3;MT03-XS-Yellow;£18,00;£8,32;49;£882,00;£407,68; £474,32 ;54%
5863;16/10/2022;2022Q4;202210;339;WB02-XL-Yellow;£23,00;£7,66;45;£1035,00;£344,70; £690,30 ;67%
5864;16/10/2022;2022Q4;202210;784;MJ02-XS-Green;£60,00;£27,26;2;£120,00;£54,52; £65,48 ;55%
5865;16/10/2022;2022Q4;202210;36;MP05-33-Blue;£36,00;£20,53;43;£1548,00;£882,79; £665,21 ;43%
5866;16/10/2022;2022Q4;202210;764;MH05-XS-Green;£39,00;£21,75;10;£390,00;£217,50; £172,50 ;44%
5867;16/10/2022;2022Q4;202210;581;WH05-XL-White;£21,00;£9,87;32;£672,00;£315,84; £356,16 ;53%
5868;17/10/2022;2022Q4;202210;152;MP08-36-Red;£55,00;£26,31;4;£220,00;£105,24; £114,76 ;52%
5869;17/10/2022;2022Q4;202210;423;MH12-XS-Blue;£44,00;£15,44;23;£1012,00;£355,12; £656,88 ;65%
5870;17/10/2022;2022Q4;202210;662;MP12-33-Red;£47,00;£23,97;33;£1551,00;£791,01; £759,99 ;49%
5871;17/10/2022;2022Q4;202210;293;MS06-M-Blue;£25,00;£6,22;16;£400,00;£99,52; £300,48 ;75%
5872;17/10/2022;2022Q4;202210;716;MT08-M-Green;£15,00;£8,95;29;£435,00;£259,55; £175,45 ;40%
5873;17/10/2022;2022Q4;202210;738;WB04-L-Blue;£21,00;£9,97;3;£63,00;£29,91; £33,09 ;53%
5874;17/10/2022;2022Q4;202210;91;MH01-XL-Black;£34,00;£20,40;17;£578,00;£346,80; £231,20 ;40%
5875;17/10/2022;2022Q4;202210;445;MP01-32-Pink;£47,00;£18,10;24;£1128,00;£434,40; £693,60 ;61%
5876;17/10/2022;2022Q4;202210;505;WB05-S-Purple;£29,00;£10,80;21;£609,00;£226,80; £382,20 ;63%
5877;17/10/2022;2022Q4;202210;24;MJ01-S-Pink;£52,00;£29,12;25;£1300,00;£728,00; £572,00 ;44%
5878;17/10/2022;2022Q4;202210;149;MSH07-36-Blue;£44,00;£14,94;31;£1364,00;£463,14; £900,86 ;66%
5879;17/10/2022;2022Q4;202210;319;MP12-32-Red;£39,00;£11,49;11;£429,00;£126,39; £302,61 ;71%
5880;17/10/2022;2022Q4;202210;619;MSH07-33-Purple;£42,00;£17,15;12;£504,00;£205,80; £298,20 ;59%
5881;18/10/2022;2022Q4;202210;302;MT12-S-Pink;£21,00;£7,35;41;£861,00;£301,35; £559,65 ;65%
5882;18/10/2022;2022Q4;202210;250;MH05-S-Green;£37,00;£12,10;25;£925,00;£302,50; £622,50 ;67%
5883;18/10/2022;2022Q4;202210;662;WH05-L-Orange;£33,00;£18,93;31;£1023,00;£586,83; £436,17 ;43%
5884;18/10/2022;2022Q4;202210;307;MP08-36-Red;£49,00;£26,31;14;£686,00;£368,34; £317,66 ;46%
5885;19/10/2022;2022Q4;202210;506;WH07-S-Gray;£23,00;£11,11;30;£690,00;£333,30; £356,70 ;52%
5886;19/10/2022;2022Q4;202210;224;MP11-33-Green;£48,00;£19,20;14;£672,00;£268,80; £403,20 ;60%
5887;19/10/2022;2022Q4;202210;177;WB04-XS-Blue;£14,00;£6,02;27;£378,00;£162,54; £215,46 ;57%
5888;19/10/2022;2022Q4;202210;290;WH04-S-Purple;£21,00;£16,47;4;£84,00;£65,88; £18,12 ;22%
5889;19/10/2022;2022Q4;202210;509;MP01-32-Purple;£38,00;£14,44;42;£1596,00;£606,48; £989,52 ;62%
5890;19/10/2022;2022Q4;202210;435;MT08-S-Green;£16,00;£6,19;5;£80,00;£30,95; £49,05 ;61%
5891;20/10/2022;2022Q4;202210;131;MSH03-32-Pink;£38,00;£13,24;44;£1672,00;£582,56; £1089,44 ;65%
5892;21/10/2022;2022Q4;202210;231;MS08-M-Red;£17,00;£6,90;30;£510,00;£207,00; £303,00 ;59%
5893;21/10/2022;2022Q4;202210;670;MH09-L-Blue;£40,00;£24,00;43;£1720,00;£1032,00; £688,00 ;40%
5894;22/10/2022;2022Q4;202210;578;MS07-L-White;£7,00;£4,48;40;£280,00;£179,20; £100,80 ;36%
5895;22/10/2022;2022Q4;202210;393;MS05-M-Purple;£13,00;£8,85;27;£351,00;£238,95; £112,05 ;32%
5896;22/10/2022;2022Q4;202210;409;MT10-XS-Yellow;£23,00;£7,97;30;£690,00;£239,10; £450,90 ;65%
5897;22/10/2022;2022Q4;202210;630;MP07-36-Purple;£47,00;£20,19;19;£893,00;£383,61; £509,39 ;57%
5898;22/10/2022;2022Q4;202210;508;WH09-XS-Green;£38,00;£15,51;32;£1216,00;£496,32; £719,68 ;59%
5899;22/10/2022;2022Q4;202210;318;MT01-S-Gray;£21,00;£7,07;37;£777,00;£261,59; £515,41 ;66%
5900;23/10/2022;2022Q4;202210;344;MJ07-S-Black;£41,00;£21,73;23;£943,00;£499,79; £443,21 ;47%
5901;23/10/2022;2022Q4;202210;438;MH04-L-Green;£26,00;£12,94;19;£494,00;£245,86; £248,14 ;50%
5902;23/10/2022;2022Q4;202210;484;MH09-XS-Blue;£27,00;£11,83;28;£756,00;£331,24; £424,76 ;56%
5903;23/10/2022;2022Q4;202210;201;WH02-M-Blue;£34,00;£20,73;19;£646,00;£393,87; £252,13 ;39%
5904;23/10/2022;2022Q4;202210;130;MP10-32-Pink;£33,00;£21,74;26;£858,00;£565,24; £292,76 ;34%
5905;23/10/2022;2022Q4;202210;285;MT04-S-Blue;£24,00;£10,58;47;£1128,00;£497,26; £630,74 ;56%
5906;24/10/2022;2022Q4;202210;407;MJ10-L-Red;£52,00;£24,86;26;£1352,00;£646,36; £705,64 ;52%
5907;25/10/2022;2022Q4;202210;326;MJ01-S-Orange;£40,00;£17,90;20;£800,00;£358,00; £442,00 ;55%
5908;25/10/2022;2022Q4;202210;698;MS07-L-White;£17,00;£4,48;35;£595,00;£156,80; £438,20 ;74%
5909;25/10/2022;2022Q4;202210;397;MJ03-L-Black;£40,00;£29,00;2;£80,00;£58,00; £22,00 ;28%
5910;25/10/2022;2022Q4;202210;87;MT09-M-Blue;£15,00;£7,20;22;£330,00;£158,40; £171,60 ;52%
5911;25/10/2022;2022Q4;202210;182;WB01-XS-Purple;£25,00;£7,75;11;£275,00;£85,25; £189,75 ;69%
5912;25/10/2022;2022Q4;202210;430;MS01-S-Yellow;£24,00;£9,05;39;£936,00;£352,95; £583,05 ;62%
5913;25/10/2022;2022Q4;202210;195;MJ11-S-Pink;£40,00;£25,68;11;£440,00;£282,48; £157,52 ;36%
5914;25/10/2022;2022Q4;202210;448;MH10-L-Black;£41,00;£14,40;19;£779,00;£273,60; £505,40 ;65%
5915;25/10/2022;2022Q4;202210;283;MS04-XS-Red;£23,00;£8,56;49;£1127,00;£419,44; £707,56 ;63%
5916;26/10/2022;2022Q4;202210;557;MJ03-XS-Black;£60,00;£18,60;8;£480,00;£148,80; £331,20 ;69%
5917;26/10/2022;2022Q4;202210;767;MH09-M-Red;£22,00;£13,66;36;£792,00;£491,76; £300,24 ;38%
5918;26/10/2022;2022Q4;202210;40;WH03-L-Red;£43,00;£23,37;3;£129,00;£70,11; £58,89 ;46%
5919;26/10/2022;2022Q4;202210;246;MT03-XL-Blue;£20,00;£9,42;25;£500,00;£235,50; £264,50 ;53%
5920;26/10/2022;2022Q4;202210;317;MP06-33-Green;£35,00;£16,95;33;£1155,00;£559,35; £595,65 ;52%
5921;26/10/2022;2022Q4;202210;608;MSH11-36-Red;£44,00;£19,26;23;£1012,00;£442,98; £569,02 ;56%
5922;27/10/2022;2022Q4;202210;650;WH03-S-Pink;£31,00;£11,63;8;£248,00;£93,04; £154,96 ;62%
5923;27/10/2022;2022Q4;202210;624;MH07-XS-Black;£38,00;£11,53;9;£342,00;£103,77; £238,23 ;70%
5924;27/10/2022;2022Q4;202210;124;MH11-XL-Red;£44,00;£11,90;6;£264,00;£71,40; £192,60 ;73%
5925;27/10/2022;2022Q4;202210;372;MS03-XL-Orange;£14,00;£5,46;26;£364,00;£141,96; £222,04 ;61%
5926;27/10/2022;2022Q4;202210;504;MH02-S-Blue;£45,00;£19,89;33;£1485,00;£656,37; £828,63 ;56%
5927;27/10/2022;2022Q4;202210;199;MH06-L-Purple;£32,00;£16,17;38;£1216,00;£614,46; £601,54 ;49%
5928;28/10/2022;2022Q4;202210;32;MH01-XL-Orange;£28,00;£13,89;6;£168,00;£83,34; £84,66 ;50%
5929;28/10/2022;2022Q4;202210;118;MP09-33-Black;£35,00;£11,43;35;£1225,00;£400,05; £824,95 ;67%
5930;28/10/2022;2022Q4;202210;552;WH02-L-Blue;£42,00;£23,10;11;£462,00;£254,10; £207,90 ;45%
5931;28/10/2022;2022Q4;202210;740;MT03-S-Red;£23,00;£8,32;45;£1035,00;£374,40; £660,60 ;64%
5932;28/10/2022;2022Q4;202210;603;MS10-L-Blue;£6,00;£6,84;36;£216,00;£246,24;-£30,24 ;-14%
5933;28/10/2022;2022Q4;202210;84;MSH07-34-Black;£40,00;£16,53;30;£1200,00;£495,90; £704,10 ;59%
5934;28/10/2022;2022Q4;202210;461;MP02-32-Pink;£38,00;£19,59;21;£798,00;£411,39; £386,61 ;48%
5935;28/10/2022;2022Q4;202210;233;WH01-XS-Green;£35,00;£17,16;14;£490,00;£240,24; £249,76 ;51%
5936;29/10/2022;2022Q4;202210;761;WB02-XL-Blue;£15,00;£9,55;31;£465,00;£296,05; £168,95 ;36%
5937;29/10/2022;2022Q4;202210;12;MH11-XL-Orange;£26,00;£13,07;42;£1092,00;£548,94; £543,06 ;50%
5938;29/10/2022;2022Q4;202210;314;MSH03-36-Black;£32,00;£17,20;39;£1248,00;£670,80; £577,20 ;46%
5939;29/10/2022;2022Q4;202210;129;MSH07-32-Black;£25,00;£12,25;36;£900,00;£441,00; £459,00 ;51%
5940;29/10/2022;2022Q4;202210;118;MJ10-S-Black;£49,00;£24,99;47;£2303,00;£1174,53; £1128,47 ;49%
5941;29/10/2022;2022Q4;202210;624;MJ03-S-Green;£57,00;£17,10;8;£456,00;£136,80; £319,20 ;70%
5942;29/10/2022;2022Q4;202210;527;MH05-L-Red;£30,00;£12,66;16;£480,00;£202,56; £277,44 ;58%
5943;29/10/2022;2022Q4;202210;275;MSH01-34-Black;£37,00;£20,21;43;£1591,00;£869,03; £721,97 ;45%
5944;29/10/2022;2022Q4;202210;352;MJ09-L-Blue;£55,00;£27,78;7;£385,00;£194,46; £190,54 ;49%
5945;29/10/2022;2022Q4;202210;589;MP02-32-Pink;£40,00;£19,59;14;£560,00;£274,26; £285,74 ;51%
5946;30/10/2022;2022Q4;202210;784;MT12-XS-Blue;£15,00;£9,71;21;£315,00;£203,91; £111,09 ;35%
5947;30/10/2022;2022Q4;202210;588;MS02-XL-Black;£12,00;£3,21;19;£228,00;£60,99; £167,01 ;73%
5948;30/10/2022;2022Q4;202210;251;MJ01-XS-Orange;£42,00;£28,60;30;£1260,00;£858,00; £402,00 ;32%
5949;30/10/2022;2022Q4;202210;539;WB01-L-Gray;£27,00;£10,28;20;£540,00;£205,60; £334,40 ;62%
5950;30/10/2022;2022Q4;202210;113;MSH01-34-Blue;£31,00;£15,91;46;£1426,00;£731,86; £694,14 ;49%
5951;31/10/2022;2022Q4;202210;324;MP02-36-Red;£46,00;£25,35;13;£598,00;£329,55; £268,45 ;45%
5952;31/10/2022;2022Q4;202210;114;WB04-M-Yellow;£28,00;£7,25;22;£616,00;£159,50; £456,50 ;74%
5953;31/10/2022;2022Q4;202210;665;MH05-M-Red;£43,00;£15,89;11;£473,00;£174,79; £298,21 ;63%
5954;02/11/2022;2022Q4;202211;347;MJ03-S-Pink;£47,00;£20,72;45;£2115,00;£932,40; £1182,60 ;56%
5955;02/11/2022;2022Q4;202211;303;MP04-34-Gray;£35,00;£10,65;14;£490,00;£149,10; £340,90 ;70%
5956;02/11/2022;2022Q4;202211;345;MS11-M-Green;£7,00;£6,19;9;£63,00;£55,71; £7,29 ;12%
5957;02/11/2022;2022Q4;202211;752;WH07-XS-Purple;£20,00;£15,65;10;£200,00;£156,50; £43,50 ;22%
5958;02/11/2022;2022Q4;202211;184;MH04-XS-Green;£25,00;£15,71;48;£1200,00;£754,08; £445,92 ;37%
5959;03/11/2022;2022Q4;202211;516;MS07-XS-Green;£25,00;£7,41;35;£875,00;£259,35; £615,65 ;70%
5960;03/11/2022;2022Q4;202211;393;MP01-34-Purple;£51,00;£26,62;26;£1326,00;£692,12; £633,88 ;48%
5961;03/11/2022;2022Q4;202211;388;MP04-32-Pink;£31,00;£12,40;20;£620,00;£248,00; £372,00 ;60%
5962;04/11/2022;2022Q4;202211;784;MH08-S-Brown;£33,00;£13,22;9;£297,00;£118,98; £178,02 ;60%
5963;04/11/2022;2022Q4;202211;728;MH07-M-Green;£38,00;£19,00;46;£1748,00;£874,00; £874,00 ;50%
5964;04/11/2022;2022Q4;202211;349;WH07-XS-Purple;£25,00;£15,65;18;£450,00;£281,70; £168,30 ;37%
5965;04/11/2022;2022Q4;202211;459;MSH12-36-Red;£25,00;£12,57;32;£800,00;£402,24; £397,76 ;50%
5966;04/11/2022;2022Q4;202211;26;MSH06-32-Pink;£26,00;£16,51;41;£1066,00;£676,91; £389,09 ;37%
5967;04/11/2022;2022Q4;202211;702;MJ11-S-Pink;£47,00;£25,68;26;£1222,00;£667,68; £554,32 ;45%
5968;05/11/2022;2022Q4;202211;2;WH09-S-Green;£34,00;£13,65;16;£544,00;£218,40; £325,60 ;60%
5969;05/11/2022;2022Q4;202211;715;MH05-M-Red;£34,00;£15,89;40;£1360,00;£635,60; £724,40 ;53%
5970;05/11/2022;2022Q4;202211;718;MP04-32-Black;£52,00;£27,56;33;£1716,00;£909,48; £806,52 ;47%
5971;05/11/2022;2022Q4;202211;629;MS12-M-Red;£23,00;£10,58;24;£552,00;£253,92; £298,08 ;54%
5972;05/11/2022;2022Q4;202211;448;MSH07-33-Purple;£30,00;£17,15;24;£720,00;£411,60; £308,40 ;43%
5973;05/11/2022;2022Q4;202211;206;MJ09-L-Blue;£62,00;£27,78;39;£2418,00;£1083,42; £1334,58 ;55%
5974;06/11/2022;2022Q4;202211;683;WB03-L-Green;£23,00;£13,34;30;£690,00;£400,20; £289,80 ;42%
5975;06/11/2022;2022Q4;202211;481;WH07-S-Purple;£34,00;£16,66;23;£782,00;£383,18; £398,82 ;51%
5976;06/11/2022;2022Q4;202211;686;WH01-L-Green;£22,00;£15,80;31;£682,00;£489,80; £192,20 ;28%
5977;06/11/2022;2022Q4;202211;468;MP06-32-Orange;£52,00;£15,08;4;£208,00;£60,32; £147,68 ;71%
5978;07/11/2022;2022Q4;202211;584;WB05-XS-Orange;£16,00;£4,16;37;£592,00;£153,92; £438,08 ;74%
5979;07/11/2022;2022Q4;202211;167;MJ10-L-Red;£51,00;£24,86;37;£1887,00;£919,82; £967,18 ;51%
5980;07/11/2022;2022Q4;202211;121;MH05-XS-White;£33,00;£21,87;30;£990,00;£656,10; £333,90 ;34%
5981;07/11/2022;2022Q4;202211;309;MT12-XL-Blue;£24,00;£6,76;35;£840,00;£236,60; £603,40 ;72%
